Feature,Score
crisp,0.003912909519037888
asleep,0.003912909519037888
times,0.003910806559558333
courtroom,0.0039055869570278068
during,0.003904479121049076
somewhere,0.0039025621094009866
version,0.003901259323458861
castle,0.0039005165903558403
adults,0.0039001938604792397
hewitt,0.003899865262621538
keitel,0.003899865262621427
hugo,0.0038998530053020453
cronenberg,0.0038998530053020453
wilkinson,0.0038998407753274567
wheels,0.0038998407753274567
wellrounded,0.0038998407753274567
venice,0.0038998407753274567
uncompromising,0.0038998407753274567
unassuming,0.0038998407753274567
tribulations,0.0038998407753274567
topping,0.0038998407753274567
toni,0.0038998407753274567
tobey,0.0038998407753274567
suvari,0.0038998407753274567
storyteller,0.0038998407753274567
stinker,0.0038998407753274567
stealer,0.0038998407753274567
soviet,0.0038998407753274567
scholars,0.0038998407753274567
sacrificing,0.0038998407753274567
russia,0.0038998407753274567
rivers,0.0038998407753274567
pseudonym,0.0038998407753274567
plodding,0.0038998407753274567
pixar,0.0038998407753274567
perceived,0.0038998407753274567
pathetically,0.0038998407753274567
mustsee,0.0038998407753274567
monotone,0.0038998407753274567
mol,0.0038998407753274567
mindnumbingly,0.0038998407753274567
mindnumbing,0.0038998407753274567
lithgow,0.0038998407753274567
linney,0.0038998407753274567
joss,0.0038998407753274567
indistinguishable,0.0038998407753274567
horrid,0.0038998407753274567
hockley,0.0038998407753274567
hockey,0.0038998407753274567
freed,0.0038998407753274567
flock,0.0038998407753274567
falter,0.0038998407753274567
exhilarating,0.0038998407753274567
